Title,Model,Gold Weight,Brilliant Weight,Brilliant Type,Color Grade,Clarity,Polish,Quality Type,Guaranty Type,Stone Weight,Price
ست حلقه عروسی طلا زرد و سفید با نگین برلیان , srd1093,10/710,1/05 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,87560000
ست حلقه عروسی طلا زرد و سفید با نگین برلیان , srd1092,10/760,1/05 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,87950000
ست حلقه عروسی طلای رزگلد و سفید با نگین برلیان , srd1091,7/240,0/71 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,59150000
ست حلقه عروسی طلا زرد و سفید با نگین برلیان , srd1090,12/400,1/22 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,101370000
ست حلقه عروسی طلا زرد و سفید با نگین برلیان , srd1089,9/960,0/98 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,81430000
ست حلقه عروسی طلا رزگلد و سفید با نگین برلیان , srd1088,11/860,1/16 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,96940000
ست حلقه عروسی طلا زرد و سفید با نگین برلیان , srd1087,10/580,1/04 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,86450000
 حلقه طلای ازدواج زرد و سفید با نگین الماس تراش برلیان , srd1056,8/890,0/87 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,72700000
ست حلقه عروسی طلا سفید طرح پازل قلب الماس تراش برلیان , srd1086,11/100,1/09 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,90780000
ست حلقه جدید ازدواج طلا زرد با نگین الماس تراش برلیان , srd1085,8/760,0/86 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,71600000
حلقه ست نامزدی و عروسی طلا با نگین الماس تراش برلیان , srd1084,10/070,0/99 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,82350000
حلقه ست نامزدی و عروسی طلا با نگین الماس تراش برلیان , srd1083,12/430,1/22 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,101630000
حلقه ست نامزدی و عروسی طلا با نگین الماس تراش برلیان , srd1082,10/320,1/01 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,84380000
حلقه ست نامزدی و عروسی طلا با نگین الماس تراش برلیان , srd1081,6/980,0/68 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,57070000
 حلقه عروسی طلا گلی و سفید با نگین الماس تراش برلیان , srd1080,9/180,0/90 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,75050000
 حلقه عروس داماد طلا سفید و زرد با نگین الماس تراش برلیان , srd1079,8/220,0/81 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,67230000
 حلقه عروس داماد طلای رزگلد و سفید با نگین الماس تراش برلیان , srd1078,11/060,1/08 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,90420000
ست حلقه ازدواج طلا سفید و زرد با نگین الماس تراش برلیان , srd1077,6/310,0/62 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,51590000
ست حلقه ازدواج طلای رزگلد و سفید با نگین الماس تراش برلیان , srd1076,7/270,0/71 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,59410000
ست حلقه ازدواج طلا سفید و زرد با نگین الماس تراش برلیان , srd1075,11/060,1/08 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,90420000
ست حلقه عروسی طلا سفید و زرد با نگین الماس تراش برلیان , srd1074,8/920,0/87 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,72880000
ست حلقه ازدواج طلا سفید با نگین الماس تراش برلیان , srd1073,19/190,0/24 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,64480000
ست حلقه عروسی طلای رزگلد با نگین الماس تراش برلیان , srd1072,17/180,0/66 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,74310000
ست حلقه عروسی طلا سفید و رزگلد با نگین الماس تراش برلیان , srd1071,6/310,0/62 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,51590000
ست حلقه عروسی طلا سفید و زرد با نگین الماس تراش برلیان , srd1070,6/980,0/68 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,57070000
ست حلقه عروسی طلا سفید و زرد با نگین الماس , srd1069,8/220,0/81 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,67230000
ست حلقه عروسی طلای رز گلد با نگین الماس تراش برلیان , srd1068,14/600,0/09 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,56690000
ست حلقه عروسی طلا سفید و زرد با نگین الماس , srd1067,17/980,0/55 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,69840000
ست حلقه ازدواج طلا سفید و زرد با نگین الماس تراش برلیان , srd1066,6/980,0/68 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,57070000
ست حلقه عروسی طلا سفید و زرد با نگین الماس تراش برلیان , srd1065,17/440,0/08 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,51590000
ست حلقه عروسی طلا سفید و رزگلد با نگین الماس تراش برلیان , srd1064,23/400,0/14 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,72700000
ست حلقه عروسی طلا سفید و زرد با نگین الماس , srd1063,19/430,0/10 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,61910000
ست حلقه ازدواج با اسامی عروس و داماد با نگین الماس تراش برلیان , srd1062,12/500,0/06 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,38820000
ست حلقه عروسی طلا سفید و زرد با نگین الماس تراش برلیان , srd1061,22/330,0/14 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,69370000
ست حلقه ازدواج طلا سفید و زرد با نگین الماس تراش برلیان , srd1060,20/740,0/11 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,71610000
ست حلقه عروسی طلا سفید و زرد با نگین الماس تراش برلیان , srd1059,21/940,0/61 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,77920000
ست حلقه عروسی طلا سفید و زرد با نگین الماس , srd1058,11/790,0/07 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,38560000
ست حلقه ازدواج طلا سفید و زرد با نگین الماس تراش برلیان , srd1057,20/000,0/11 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,69050000
ست حلقه عروسی طلا سفید و زرد با نگین الماس , srde1056,21/030,0/56 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,77780000
ست حلقه عروسی طلا سفید و زرد با نگین الماس , srd1055,18/680,0/15 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,64480000
ست حلقه عروسی طلا سفید و رزگلد با نگین الماس , srd1054,17/740,0/12 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,61240000
ست حلقه عروسی طلا سفید و زرد با نگین الماس , srd1053,18/490,0/12 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,63840000
ست حلقه عروسی طلا سفید و رزگلد با نگین الماس تراش برلیان , srd1052,12/480,0/15 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,64620000
ست حلقه ازدواج طلا سفید و زرد با نگین الماس , srd1051,14/950,0/10 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,51590000
